,Text,value
2025,động_thái hoa k thấy họ màyạnh màyẽ lôi việt namày lân bang trung khựa khỏi nó việt namày chịu rời trung khựa còn h tuyên_bố phần trung tuốc trong thời k nước mày đối_đầu trung cộng đi hai hàng,0
2026,nhân_dân chơ xem phan ưng cua lãnh đao,0
2027,vành_đai con đường,0
2028,bài màyột tay nhà_báo tàu khuyên việt namày chơi mày giờ thành hămày dọa màyùa hè nước ngáo,1
2029,cộng sảnvn mới thấu_hiểu cộng_sản triều_tiên,1
2030,lãnh_đạo làm nhé làm_thinh mấy lần,1
2031,tui khong y kien gi công_an chi co đieu neu t dam đanh việt_nam thi chac chan toan dan việt nam se cung đung len hy_sinh to quoc,0
2032,chung no lai săp sang thăm ban vang rôi,1
2033,may thg lanh dao việt nam_trung quoc con hon cop nhat nhu tho de thua xa ba thai anh van toi việt_nam,1
2034,mất lo_sợ mất chính quyềnlấy đục_khoét,1
2035,giọng kẻ quá ngài nghe êm tai,1
2036,mấy ông lãnh_đạo bù_nhìn,1
2037,trong tình_huống đặt cương_vị ng cầm_quyền vnviệt tâm m,0
2038,quang huy tôi tiếp_tục bú đít tập ok,0
2039,mặc_dù muốn tin thật,0
2040,nằm im thin thit nín nín,0
2041,ăn bò mới dắt mỏ phim còn kịch_tính,1
2042,bít nó chơi trò tạt acid,0
2043,nó hăm đúng ăn_tiền người_ta qúa định chơi trò bẩn_thỉu mất_dạy đâu,0
2044,quan_hệ việt namtrung quốc rõ_rệt trung quốc chiếm gạc ma ts giết bộ_đội giết người việt_nam tỉnh giáp biên_giới t q đầu_độc dân việt namm làm,0
2045,xin phép bác em dzả bộ chút thôi,0
2046,đố cha bọn cầmày quyền csvn dámày thân_thiện mày dân vietnamày đào màyả cha cá bọn chúng bây_đồ hèn,1
2047,lãnh_đạo vịt cộng kiên_quyết giữ vững lập_trường bú đít chệt tiếp,1
2048,thôi ông việt tân ơi đừng trích vietnam ta hia kì ai biết kakaka,0
2049,dm con lu cam quyen shithead han no thi dan viet deo con duong song,1
2050,kiên_cường hơn trung cộng mặt,0
2051,thể_chế nào triều_đại nào chế_độ nào suy thôi dân_tộc mới quang_vinh muôn_năm thôi,0
2052,thằng trùm xỏ đế_quốc còn thằng chủ_nghĩa đế_quốc mới đéo thằng nào,0
2053,đảng csviệt nam giao cảng camày ranh vùng cao_nguyên mày nămày thằng trung cộng lần lược biến khỏi việt_nam,1
2054,ù uôi dạo mấy anh viết tiếng việt rõ_ràng phết,0
2055,đảng csvn lựa_chọn sáng suốt tàu cực ngu mẽo rứa nốt mất chủ_quyền bọn tân mọi mới bảo m nô_lệ mẽo sướng còn bọn bảo việt nam tàu thực_chất tân mọi đội_lốt thôi nó chơi bài giương đông_kích tây ly_gián lòng dân đào_sâu ngăn_cách giữa bọn ngu đảng nhà_nước,-1
2056,lãnh_đạo xl trung cẩu thôi,1
2057,neu muon thay doi cai nhin phia trung cong thi việt nam phai thay doi tu duy,0
2058,trung cộng sợ việt namày tráo_trở_thân mày biển đông đối trung cộng bằng khg xưa trung cộng đối_xử việt namày nước chư_hầu_tức nhiên lệ_thuộc bắt_buộc,0
2059,quan_ngại sâu_sắc,0
2060,nó thể hăm_doạ ai đâu thể hăm_doạ dân việt nó xoá,0
2061,lich sư xưa_nay bao_nhiêu năm tau co bao giơ la ban cua nươc tachi xâm lân,0
2062,chơi mày ok,0
2063,gần mực đen thằng hàng_xóm mất dậy tránh xa tốt,0
2064,bây_giờ thời_điểm chín_muồi việt nam dạy khựa một bài_học,0
2065,nao thang han gian dau dang va tay chan cua trung tuốc chet het thi may việt nam moi dam han my thoat trung tuốc la dieu khong the lu bip bom con muon song tren dau dan toc việt_nam,0
2066,đọc bình_luận bên biết dân thôi,0
2067,yên_tâm đi làm đuợc việt nam đâu,-1
2068,nói_thẳng mấy con sói nó sợ mấy con cừu m bạn con hà_mã,0
2069,việt_nam chung ta troi ban co dia hinh ma nuoc nao cung muon co nen la thang tau khua việt nam minh nghieng ve_phia my la chung no se bi dut cuong hong nen buoc no phai ham doa thoi,0
2070,hai tên bán_nước,0
2071,nói trận sao bay,-1
2072,qt la cha việt nam halam gi no,1
2073,trung quốc trói_buộc việt nam ta bằng chữ ng tốt trung quốc cách đè việt nam thức hệ,0
2074,mấy huynh tập cầm súng đi,0
2075,việt namàyày chẳng gần thằng nào hếtthằng màyày tàu u nhautàu sụp_đổ thằng màyày yên việt namàyày đâu,0
2076,xa thôi kẻo nghỉ hưu à,0
2077,hn sợ đái quần liền bắt_nạt đế_quốc mày thôi,1
2078,sao cờ đỏ sao vàng đứng cạnh cờ màyẫu quốc mày cờ sọc nhỉ,1
2079,trung quốc lũ lãnh_đạo một lũ bầy đàn đểu_cáng chúng may bao_giờ thắng việt nam đâu lũ khốn_nạn,1
2080,thằng cộng_sản sao nhaunhưng coi thằng não chết,1
2081,dễ ợt cử ngoại_giao đi bắt_tay xongkkkk,0
2082,haha con_nít tuổi tui nhìn kế màyọn trung cộng đấy nhéliên màyinh mày chia phần biển đông saokế hèn,1
2083,giữ_ghế giữ đảng dân kệ mẹ chúng_mày,1
2084,chán chả buồn nói luôn,0
2085,tân ch đứng ở quốc mới nói tân ơi,0
2086,còn lâu nhé hãy đợi đấy mĩ mất đảng à đừng mơ,0
2087,co no thi chêt me_di,0
2088,việt tân dẫn tờ báo trung tuốc nói xog lũ chửi lũ ngu cuồg tín đúg hài,-1
2089,bao_giờ nó trao côg hàm hoạc ng_phát_ngôn bộ ngoại_giao nó nói hắg cắn bớt lộ ngu,1
2090,thấy team lãnh_đạo phát_biểu nhể,1
2091,thủ_tướng new zealand nhắc đến quả bơ kiwi,0
2092,xem thêm,0
2093,sinh_tố bơ đắt nhất trong loại,0
2094,chuyến bay trực_tiếp sớm đi ạ,0
2095,ahihi,0
2096,ngon,0
2097,jacky nguyen nhìn harry giống ghê,0
2098,adriana avendao christie buddy buddy hahah,0
2099,nước liên_tiếp muốn nâng tầm quan_hệ hợp_tác việt nam_y,-1
2100,ch nào mua vest chất_lượng bác ới,-1
2101,xin chúc_mừng việt nam bớc đi vửng mạnh phát_triển quan_hệ kinh_tế làm_giàu đất nớc sánh_vai quốc_tế xin chúc_mừng,-1
2102,nào doanh_nghiệp anh mở thêm nhà_máy việt_nam,0
2103,đầu_tư bay thẳng new zealand mấy sếp,0
2104,việt nam cánh cửa bước một thế_giới đoàn_kết ổn_định,-1
2105,chúc_mừng thay_đổi việt_nam,-1
2106,nhớ cấp visa em dễ dễ xíu nha_mốt em chơi kk,0
2107,chúc_mừng việt_nam,-1
2108,nhà tôi ông chú bên ấycp mở chuyến bay sớm tốt quá,0
2109,oktốt quá,0
2110,cbi tiền may bộ vét,0
2111,tự_hào,-1
2112,đầu_tư nhà_máy sản_xuất ở nước e đi mấy a ơi,0
2113,hay,0
2114,,0
2115,,0
2116,tuyệt_vời quá việt nam oi,-1
2117,uy_lực thể khuất_phục anhdũng đào,-1
2118,đinh toàn nghe hay đấy bro note thêm câu,0
2119,cá_nhân tôi xin đề_nghị nâng lương cán_bộ phòng_chống tham_nhũng ít_nhất triệutháng đảm_bảo công_tác ạ,0
2120,sợ nhất oan mình đặt mình vị_trí oan thấy saotinh l gian,0
2121,,0
2122,mi lần chúng mềnh gặp nhau,0
2123,thử lần hk,0
2124,t huế mày ơi,0
2125,nhanh nhạychính xáckịp thời,0
2126,ở việt_nam,-1
2127,xem đi đâu bịt khẩu trag vô nghe,0
2128,coi cẩn_thận chị,0
2129,chị mún bình_yên em nhé,0
2130,đi đà_nẵng à,0
2131,nhà đeo khẩu_trang cẩn_thận,0
2132,ac cẩn_thận nè thảo moon nguyễn ngọc lam,0
2133,liên chiểu c,0
2134,giờ ngiờư nào,0
2135,nỏ can_chi mô hề đi bịt khẩu_trang thứ nha,0
2136,đà_nẵng nhớ,0
2137,cẩn_thận nghe cưng,0
2138,cẩn_thận đi đâu nhớ mang khẩu_trang nhé,0
2139,t chuẩn đi đà_nẵng coi tức hong,0
2140,bình_tĩnh tự_tin việt nam xử l tốt,-1
2141,cẩn_thận khẩu_trang đồ kiểu nè a,0
2142,hi_vọng xét_nghiệm lần âm_tính,0
2143,mong kết_quả ân_tính,0
2144,đồng_tâm hiệp_lực vượt khó_khăn,0
2145,tôi tin chính_phủ giải_quyết,-1
2146,em đi cẩn_thận nha,0
2147,bth quen tin_tưởng chính_phủ giải_quyết đc yên_tâm con bjo đi tắm biển,-1
2148,hy_vọng âm_tính,-1
2149,hy_vọng kết_quả xét_nghiệm lần sai,0
2150,luu viet thang lưu ace cập_nhật trực_tiếp tin bcđ quốc_gia nhé nguồn bc thống_nhất lắm,0
2151,kd trinh mong bệnh viêm phổi khác,-1
2152,nguyễn đình chừng cẩn thậnđi làm khẩu_trang sát_khuẩn huynh ơik y nhé,0
2153,hi_vọng âm tánh,0
2154,my pham báo chính_thống nè,0
2155,thu hà nói mọi người cẩn_thận nhé,0
2156,ngọc minh đà_nẵng hà_lòn,0
2157,co to nè chế trang chính_phủ,-1
2158,trangdntrang trang đối_tượng tiếp_xúc âm tínn nha,0
2159,hạnh hồng việt cộng liên chiểu,0
2160,nguyễn dung c ơi xem,0
2161,thành_văn lâm văn danh tường vy lâm văn tuyển xem nècầu mong kết_quả đc âm_tính,0
2162,oanh hoàng đà_nẵng,0
2163,truong tran chính_xác lun a,0
2164,minh phan_dõi thông_tin em nha,0
2165,dung nguyễn bô_lão cbi đi chơi,0
2166,a mới đi du_lịch về xong lee_cos,0
2167,pham trung_dung đà_nẵng anh ơi,0
2168,nguyễn minh phương chuyến du_lịch ae mình,0
2169,nguyễn hoàng_nam âm_tính nha bạn,0
2170,nana nguyễn nguyễn thiện long_dõi nè đứa,0
2171,đào tuấn anh ơi đà_nẵng,0
2172,giờ vọng kq sai,0
2173,mày ngân,0
2174,cầu_mong âm_tính,0
2175,chuyến bay ở khu_vực trung đông nước nào,0
2176,hoan_hô chính_phủ hảy thủ_tướng thực_hiện ch bay cứu_hộ nhu_cầu ng dân còn chính_phủ ơi,0
2177,đợi chính_phủ mở đường_bay thương_mại về quá,-1
2178,hy_vọng chuyến bay sớm ở indo đưa công_dân về nước,0
2179,mong chính_phủ việt_nam sớm mở đường_bay nhật bản việt nam ạ,-1
2180,tuyệt_vời cảm_ơn đảng chính_phủ luôn quan_tâm đến người dân dù ở trong hay ngoài nước,0
2181,bệnh_dịch hoành_hành việt nam bỏ ai phía,-1
2182,e xin chúc tất bình an về nước an_toàn,0
2183,cám_ơn chính_phủ,-1
2184,thich mi hết bản tin hay thấy page nào ghi hay cơ_quan chính_phủ mới viết thế,-1
2185,cảm_động quá chính_phủ ơi nào đáng sống ở việt_nam,-1
2186,chính_phủ việt nam thật tự_hào,-1
2187,bữa thấy thông_tin thủ_tục bay khó_khăn đầu tháng mới về giờ về mừng mọi người,0
2188,hy_vọng bạn xa quê nhớ khó_khăn quê_hương bao_giờ quên b,0
2189,cầu_mong bn về nước an_toàn,0
2190,mong chính_phủ sớm mở đường_bay malaysia vietnam,-1
2191,cố gắn kiểm_soát nhak bác,-1
2192,cầu tất bình_an,0
2193,đất_nước tôi sống mọi người,-1
2194,lặng khoảng bạn tân bui tân sắp về,0
2195,phương liinh a cá sấp_mặt,0
2196,,0
2197,minh hoàng chương hi_vọng ngày đc ng long xuyên mời c ăn cơm tấm nhaaaa,0
2198,nguyễn hương_giang nhắc mới nhớ chị g kịp ăn cơm tấm long xuyên,0
2199,yen hai quê mình bữa_nay thay da đổi thịt quá bạn ơi,0
2200,phi_dương khinh vũ hi_vọng dịp về long xuyên ăn cá bóng,0
2201,phạm ánh ủa ở long xuyên hong,0
2202,thành_phố lớn nhất nhỉ miền tây,0
2203,chúc_mừng tp long xuyên,-1
2204,chúc_mừng tp long xuyên,-1
2205,lx đt loai đg tránh đg giành rieng xe phân khoi lớn mong tỉnh ag xem xet,0
2206,team giơ tay,0
2207,katy tram chúc_mừng em nhé,0
2208,chúc_mừng long xuyên,0
2209,còn đến bà_chúa xứ ad à mình ở ngoài mi nam toàn đi đền bà_chúa xứ ở đấy lễ_hội lớn lắm,0
2210,chúc_mừng long xuyên an_giang,0
2211,đài loan ạ,0
2212,mong chính_phủ nối đài loan tháng công_an lây_nhiễm trong cộng_đồng,-1
2213,le anh duc trình_duyệt mở bay hàn đài china nhật luôn,0
2214,thật mừng việt_nam mở đường_bay thương_mại hàn đầu tháng,0
2215,mong đường_bay nối,0
2216,còn nhật bản ạ,0
2217,còn nhật bản_sao ạ,0
2218,mong sớm mở đường_bay mn ở hàn_thể về việt_nam,0
2219,xuân thanh sắp đc về nè chị,0
2220,võ ngọc anh thư về khỏi học,0
2221,dương dương thời sắp tới r đồ về việt nam thui,0
2222,nguyễn phước ơ kiàaaaaaa,0
2223,đi thămày anh iu liền dâu thị mày duyên,0
2224,mong gặp chồng quá hy_vọng dịch sớm tan đường_bay mở_cửa trở,0
2225,cách_ly tốt ok nới dần phát_triển kinh_tế,0
2226,đài loan đi ạ chú con dề đem kẹo dề con,0
2227,bh hàn mới mở_cửa lao_động việt_nam,0
2228,mong chuyến ld e dk nhập_cảnh trong tháng,0
2229,hy_vọng mở_cửa,0
2230,thật nào giờ quan_tâm nhà_nước,0
2231,nhìn cách chính_phủ đối_xử dânrước về vùng dịch kia,-1
2232,tôi m thấy nể phục qu mến nhiềum ơn bác tất,-1
2233,màyở bay thương màyại hàn quốc mày thể bay quá_cảnh hàn việt nam admàyin nhỉ,0
2234,chúc mưng,0
2235,quê cà mau chúc_mừng ông,0
2236,thực_vật tươi lan nhập_cảnh,0
2237,chị đ thanh huyền anh binh le anh pham quang tu chú dang ngoc quang chị duong thuy nga chị nga pham anh_minh quang vu,0
2238,tâm long mong làm safari,0
2239,ủng_hộ bước_đi chính_phủ baovedongvathoangda,0
2240,ủng_hộ quyết_định chính_phủ,-1
2241,cảm_ơn chính_phủ,-1
2242,ơ hiv động_vật hả mọi người,0
2243,heo rừng xem động_vật hoang_dã nhỉ,0
2244,ủng_hộ,0
2245,ủng_hộ,0
2246,a_di_đà phật,0
2247,kia logo batman cách_điệu à,0
2248,ủng_hộ hai tay,0
2249,thật may_mắn ng dân quảng_trị,0
2250,làm tốt nhiệm_vụ nha_bác,0
2251,chúc_mừng quê_hương,-1
2252,chúc_mừng anh,0
2253,phụ_trách ta,0
2254,nhìn con_số thế mới thấy nghiêm_túc chính_phủ trong bảo_vệ sức_khỏe cộng_đồng đến chừng nào,-1
2255,tình_hình kiểm_soát dịch_bệnh thế việt nam lo tập_trung an_tâm làm kinh_tế cầu thế_giới bệnh_dịch,-1
2256,mong bạn ở nước_ngoài về thức h ly k lẩn_tránh,0
2257,tuyệt_vời,0
2258,bên hàn bán k quả bơ bé quả trứng vịt,0
2259,diễm xưa tính tiền việt thành đắt,0
2260,họ rẻ,0
2261,diễm xưa thèm bơ vnra siêu_thị hàn mua quả bé tạo mắc quá trời,0
2262,hoàng vũ rẻ mình ở eu mua k trở_quả thôi đâu mi việt_nam trồng bơ đâu châu phi_brazil trồng gấp mấy lần việt_nam,0
2263,hoàng vũ tôi ở úc siêu_thị bán trái thôi trái khá to tính đến ktrái,0
2264,diễm xưa bên hàn_k bằng k ở việt,0
2265,diễm xưa vũng_tàu nàn k,0
2266,diễm xưa hq ăn ngoài dưa muối ớt,0
2267,nói_phét nó thôi bạn bơ krw k vnd trái bán đầy siêu_thị kìa bạn,0
2268,mai anh chuẩn luôn ạ bơ xuất trung tuốc nz họ bơ hass đầy,0
2269,ch tôi đầu mùa tặng nhau bơ ăn mát bữa còn chấm mắm thay cơm,0
2270,diễm xưa chết đi quy_đổi nv chết muốn lương vài ngàn usd tính giá tiêu_dùng vnđ,0
2271,vietgap nong nghiep di_sat eu standards,0
2272,ở nhật bán trái nắm tay da còn nhăn sần k trái,0
2273,bơ úc quả bơ việt nam đập chết hết bơ úc,0
2274,bơ nz ngon lắm ạ,0
2275,duy bự đi trồng bơ xoài xuất_khẩu,0
2276,thanh_thanh huệ ngon thế biết thưởng_thức,0
2277,châm anh dinh chế t uống lần nào đâu_đấy,0
2278,thư đăng chào đại_gia,0
2279,tuan tran minh thời anh tới,0
2280,huyền vương thị thanh dậy bắt xe về buôn bơ giàu mày,0
2281,trang chi mua đất làm trang_trại trồng đi chị ơi,0
2282,bên philippin k k vó quả nào ăn,0
2283,việt nam nằm trong vùng khí_hậu nhiệt_đới gió mùakhí hậu ôn hoàvì loại cây ăn_quả hợp khí_hậu năng_suất cao xuất_khẩu đi trong_ngoài nước loại quả việt nam đượcviệt nam cơ_hội lớn xuất_khẩu mặt_hàng hoa_quả thu lợi_nhuận,0
2284,hoang chau xuất bơ nhỉ,0
2285,hang_trinh xuất giề,0
2286,vĩnh_phát trương trồng bơ thôi,0
2287,manh vu trồng bơ đi,0
2288,mình bán bơ gia lai nhà trồng giá hạt_dẻ ạ,0
2289,hành_động thiết_thực nhất chính_phủ tạo thông_thoáng dn m ăn thúc kinh tê tìm đầu sản_phẩm việt_nam vương thế_giới,-1
2290,bơ vảidâu xoài riêng đặc_sản việt nam tương_lai xuất khảu mạnh nước,0
2291,bơ ở việt nam ngon hơn neziland kênh cuộc_sống newziland biết,0
2292,bơ sữa đặc ông thọ nhất,0
2293,bơ đặc_sản việt_nam đặc_sản người_yêu em,0
